2026-02-12 18:16:20,519 [INFO] 🚀 Bitget PowerUSDT 15分钟K线实体收集突破监控启动（同步版本）
2026-02-12 18:16:20,519 [INFO] 📊 参数: 突破阈值=42.0%, 成交量倍数=2.0x, 回溯=96根
2026-02-12 18:16:22,458 [INFO] ✅ Bitget 连接成功，市场数量: 1365
2026-02-12 19:17:35,796 [INFO] 📊 价格: $0.41037 | 信号: 无信号
2026-02-12 19:18:36,039 [INFO] 📊 价格: $0.40866 | 信号: 无信号
2026-02-12 19:19:36,247 [INFO] 📊 价格: $0.40954 | 信号: 无信号
2026-02-12 19:20:36,485 [INFO] 📊 价格: $0.40892 | 信号: 无信号
2026-02-12 19:21:36,696 [INFO] 📊 价格: $0.41028 | 信号: 无信号
2026-02-12 19:22:36,880 [INFO] 📊 价格: $0.41087 | 信号: 无信号
2026-02-12 19:23:37,075 [INFO] 📊 价格: $0.40726 | 信号: 无信号
2026-02-12 19:24:37,259 [INFO] 📊 价格: $0.40712 | 信号: 无信号
2026-02-12 19:25:37,458 [INFO] 📊 价格: $0.40783 | 信号: 无信号
2026-02-12 19:26:37,754 [INFO] 📊 价格: $0.40562 | 信号: 无信号
2026-02-12 19:27:37,977 [INFO] 📊 价格: $0.40575 | 信号: 无信号
2026-02-12 19:28:38,205 [INFO] 📊 价格: $0.4058 | 信号: 无信号
2026-02-12 19:29:38,420 [INFO] 📊 价格: $0.40653 | 信号: 无信号
2026-02-12 19:30:38,594 [INFO] 📊 价格: $0.40609 | 信号: 无信号
2026-02-12 19:31:38,772 [INFO] 📊 价格: $0.40462 | 信号: 无信号
2026-02-12 19:32:39,000 [INFO] 📊 价格: $0.4043 | 信号: 无信号
2026-02-12 19:33:39,199 [INFO] 📊 价格: $0.40564 | 信号: 无信号
2026-02-12 19:34:39,433 [INFO] 📊 价格: $0.40581 | 信号: 无信号
2026-02-12 19:35:39,675 [INFO] 📊 价格: $0.40578 | 信号: 无信号
2026-02-12 19:36:39,883 [INFO] 📊 价格: $0.40621 | 信号: 无信号
2026-02-12 19:37:40,051 [INFO] 📊 价格: $0.40353 | 信号: 无信号
2026-02-12 19:38:40,353 [INFO] 📊 价格: $0.40395 | 信号: 无信号
2026-02-12 19:39:40,588 [INFO] 📊 价格: $0.40348 | 信号: 无信号
2026-02-12 19:40:40,785 [INFO] 📊 价格: $0.40204 | 信号: 无信号
2026-02-12 19:41:40,965 [INFO] 📊 价格: $0.40194 | 信号: 无信号
2026-02-12 19:42:41,202 [INFO] 📊 价格: $0.40204 | 信号: 无信号
2026-02-12 19:43:41,384 [INFO] 📊 价格: $0.4035 | 信号: 无信号
2026-02-12 19:44:41,666 [INFO] 📊 价格: $0.40366 | 信号: 无信号
2026-02-12 19:45:41,864 [INFO] 📊 价格: $0.4039 | 信号: 无信号
2026-02-12 19:46:42,093 [INFO] 📊 价格: $0.40452 | 信号: 无信号
2026-02-12 19:47:42,402 [INFO] 📊 价格: $0.4063 | 信号: 无信号
2026-02-12 19:48:42,623 [INFO] 📊 价格: $0.40685 | 信号: 无信号
2026-02-12 19:49:42,814 [INFO] 📊 价格: $0.40448 | 信号: 无信号
2026-02-12 19:50:43,034 [INFO] 📊 价格: $0.40497 | 信号: 无信号
2026-02-12 19:51:43,321 [INFO] 📊 价格: $0.404 | 信号: 无信号
2026-02-12 19:52:43,522 [INFO] 📊 价格: $0.40376 | 信号: 无信号
2026-02-12 19:53:43,716 [INFO] 📊 价格: $0.39836 | 信号: 无信号
2026-02-12 19:54:43,948 [INFO] 📊 价格: $0.40008 | 信号: 无信号
2026-02-12 19:55:44,185 [INFO] 📊 价格: $0.40078 | 信号: 无信号
2026-02-12 19:56:44,382 [INFO] 📊 价格: $0.39801 | 信号: 无信号
2026-02-12 19:57:44,632 [INFO] 📊 价格: $0.39886 | 信号: 无信号
2026-02-12 19:58:44,850 [INFO] 📊 价格: $0.4002 | 信号: 无信号
2026-02-12 19:59:45,029 [INFO] 📊 价格: $0.4017 | 信号: 无信号
2026-02-12 20:00:45,212 [INFO] 📊 价格: $0.40166 | 信号: 无信号
2026-02-12 20:01:45,415 [INFO] 📊 价格: $0.39953 | 信号: 无信号
2026-02-12 20:02:45,648 [INFO] 📊 价格: $0.39779 | 信号: 无信号
2026-02-12 20:03:45,903 [INFO] 📊 价格: $0.3987 | 信号: 无信号
2026-02-12 20:04:46,079 [INFO] 📊 价格: $0.3995 | 信号: 无信号
2026-02-12 20:05:46,266 [INFO] 📊 价格: $0.39945 | 信号: 无信号
2026-02-12 20:06:46,444 [INFO] 📊 价格: $0.39833 | 信号: 无信号
